SalesID,CustomerID,ProjectID,PropertyID,DateOfSale,SalePrice(INR),BrokerID,Status
SALE0951,CUST0951,PROJ006,006-B-155,2019-10-24,11493432,BRK007,Sold
SALE0952,CUST0952,PROJ008,008-D-146,2019-10-31,33273965,BRK001,Sold
SALE0953,CUST0953,PROJ008,008-B-134,2019-11-03,41263195,BRK014,Sold
SALE0954,CUST0954,PROJ006,006-D-129,2019-11-04,11115726,BRK004,Sold
SALE0955,CUST0955,PROJ006,006-D-162,2019-11-05,8461960,BRK009,Sold
SALE0956,CUST0956,PROJ008,008-A-109,2019-11-07,42986534,BRK005,Sold
SALE0957,CUST0957,PROJ006,006-D-142,2019-11-08,7863288,BRK010,Sold
SALE0958,CUST0958,PROJ008,008-C-101,2019-11-09,26140886,BRK013,Sold
SALE0959,CUST0959,PROJ007,007-A-102,2019-11-15,11832043,BRK010,Sold
SALE0960,CUST0960,PROJ008,008-D-130,2019-11-16,21052918,BRK006,Sold
SALE0961,CUST0961,PROJ008,008-C-115,2019-11-17,37404324,BRK015,Sold
SALE0962,CUST0962,PROJ007,007-A-118,2019-11-18,12784225,BRK015,Sold
SALE0963,CUST0963,PROJ008,008-B-103,2019-11-19,37687931,BRK012,Sold
SALE0964,CUST0964,PROJ007,007-A-111,2019-11-20,19785542,BRK007,Sold
SALE0965,CUST0965,PROJ008,008-A-101,2019-11-20,44382738,BRK004,Sold
SALE0966,CUST0966,PROJ006,006-D-151,2019-11-25,7690757,BRK009,Sold
SALE0967,CUST0967,PROJ006,006-C-158,2019-12-02,9950770,BRK005,Sold
SALE0968,CUST0968,PROJ008,008-A-149,2019-12-04,31088146,BRK001,Sold
SALE0969,CUST0969,PROJ006,006-B-137,2019-12-06,9288013,BRK001,Sold
SALE0970,CUST0970,PROJ007,007-B-110,2019-12-15,11434556,BRK008,Sold
SALE0971,CUST0971,PROJ006,006-A-123,2019-12-17,7872736,BRK003,Sold
SALE0972,CUST0972,PROJ006,006-D-158,2019-12-21,8470036,BRK012,Sold
SALE0973,CUST0973,PROJ007,007-C-113,2019-12-25,12821271,BRK012,Sold
SALE0974,CUST0974,PROJ008,008-D-132,2019-12-25,42908474,BRK008,Sold
SALE0975,CUST0975,PROJ008,008-B-135,2019-12-26,21703523,BRK013,Sold
SALE0976,CUST0976,PROJ008,008-D-154,2019-12-28,27445405,BRK011,Sold
SALE0977,CUST0977,PROJ006,006-B-158,2019-12-31,7064034,BRK009,Sold
SALE0978,CUST0978,PROJ006,006-D-152,2020-01-03,11747624,BRK001,Sold
SALE0979,CUST0979,PROJ007,007-D-107,2020-01-05,15130341,BRK012,Sold
SALE0980,CUST0980,PROJ008,008-A-103,2020-01-05,24813792,BRK007,Sold
SALE0981,CUST0981,PROJ008,008-A-150,2020-01-06,33066645,BRK005,Sold
SALE0982,CUST0982,PROJ006,006-A-126,2020-01-08,8544546,BRK015,Sold
SALE0983,CUST0983,PROJ008,008-D-148,2020-01-15,29228321,BRK012,Sold
SALE0984,CUST0984,PROJ006,006-A-142,2020-01-16,12104540,BRK013,Sold
SALE0985,CUST0985,PROJ008,008-A-148,2020-01-17,24650938,BRK001,Sold
SALE0986,CUST0986,PROJ008,008-B-146,2020-01-19,40825200,BRK012,Sold
SALE0987,CUST0987,PROJ008,008-B-110,2020-01-24,21113513,BRK003,Sold
SALE0988,CUST0988,PROJ008,008-C-140,2020-01-24,27292344,BRK003,Sold
SALE0989,CUST0989,PROJ008,008-A-134,2020-01-26,43248079,BRK001,Sold
SALE0990,CUST0990,PROJ006,006-B-135,2020-01-28,10206706,BRK006,Sold
SALE0991,CUST0991,PROJ008,008-C-136,2020-01-29,43130010,BRK002,Sold
SALE0992,CUST0992,PROJ008,008-B-153,2020-02-01,34762732,BRK014,Sold
SALE0993,CUST0993,PROJ007,007-B-112,2020-02-03,18927998,BRK007,Sold
SALE0994,CUST0994,PROJ008,008-A-121,2020-02-05,23985992,BRK002,Sold
SALE0995,CUST0995,PROJ006,006-C-117,2020-02-06,8046331,BRK002,Sold
SALE0996,CUST0996,PROJ006,006-B-117,2020-02-06,10370552,BRK015,Sold
SALE0997,CUST0997,PROJ006,006-D-155,2020-02-07,12963555,BRK013,Sold
SALE0998,CUST0998,PROJ006,006-D-138,2020-02-08,8349121,BRK015,Sold
SALE0999,CUST0999,PROJ008,008-D-123,2020-02-08,34463822,BRK011,Sold
SALE1000,CUST1000,PROJ007,007-B-105,2020-02-09,10962136,BRK011,Sold
SALE1001,CUST1001,PROJ008,008-A-151,2020-02-09,29223329,BRK002,Sold
SALE1002,CUST1002,PROJ008,008-B-112,2020-02-10,38211368,BRK004,Sold
SALE1003,CUST1003,PROJ006,006-A-111,2020-02-12,11198745,BRK003,Sold
SALE1004,CUST1004,PROJ008,008-B-154,2020-02-14,20181803,BRK006,Sold
SALE1005,CUST1005,PROJ008,008-A-140,2020-02-16,26236591,BRK005,Sold
SALE1006,CUST1006,PROJ008,008-A-138,2020-02-20,30308891,BRK007,Sold
SALE1007,CUST1007,PROJ008,008-B-147,2020-02-20,30396844,BRK005,Sold
SALE1008,CUST1008,PROJ006,006-A-139,2020-02-21,9643490,BRK006,Sold
SALE1009,CUST1009,PROJ008,008-B-122,2020-02-25,44565967,BRK013,Sold
SALE1010,CUST1010,PROJ008,008-A-106,2020-02-26,38918121,BRK009,Sold
SALE1011,CUST1011,PROJ006,006-B-151,2020-02-28,10316352,BRK013,Sold
SALE1012,CUST1012,PROJ007,007-B-102,2020-02-28,11969578,BRK009,Sold
SALE1013,CUST1013,PROJ007,007-C-105,2020-02-28,15846585,BRK007,Sold
SALE1014,CUST1014,PROJ008,008-B-136,2020-03-02,43865295,BRK002,Sold
SALE1015,CUST1015,PROJ008,008-B-143,2020-03-06,35669312,BRK001,Sold
SALE1016,CUST1016,PROJ006,006-C-111,2020-03-12,9404394,BRK015,Sold
SALE1017,CUST1017,PROJ006,006-B-119,2020-03-17,7294221,BRK005,Sold
SALE1018,CUST1018,PROJ008,008-B-124,2020-03-27,32065576,BRK011,Sold
SALE1019,CUST1019,PROJ006,006-B-141,2020-03-31,9783144,BRK008,Sold
SALE1020,CUST1020,PROJ007,007-C-107,2020-04-06,17266032,BRK014,Sold
SALE1021,CUST1021,PROJ007,007-B-109,2020-04-15,11032922,BRK005,Sold
SALE1022,CUST1022,PROJ008,008-A-143,2020-04-15,20303124,BRK005,Sold
SALE1023,CUST1023,PROJ007,007-B-125,2020-04-18,14362659,BRK014,Sold
SALE1024,CUST1024,PROJ007,007-D-123,2020-04-22,13303475,BRK010,Sold
SALE1025,CUST1025,PROJ008,008-B-140,2020-04-22,43957318,BRK013,Sold
SALE1026,CUST1026,PROJ008,008-A-124,2020-04-26,24840410,BRK010,Sold
SALE1027,CUST1027,PROJ006,006-D-143,2020-05-03,10535491,BRK013,Sold
SALE1028,CUST1028,PROJ008,008-C-130,2020-05-04,21774458,BRK009,Sold
SALE1029,CUST1029,PROJ006,006-D-160,2020-05-05,7637542,BRK001,Sold
SALE1030,CUST1030,PROJ008,008-C-145,2020-05-06,26107215,BRK009,Sold
SALE1031,CUST1031,PROJ006,006-C-148,2020-05-08,8568137,BRK003,Sold
SALE1032,CUST1032,PROJ006,006-B-156,2020-05-10,12247668,BRK012,Sold
SALE1033,CUST1033,PROJ006,006-B-109,2020-05-19,7842690,BRK003,Sold
SALE1034,CUST1034,PROJ006,006-B-120,2020-05-23,11795085,BRK011,Sold
SALE1035,CUST1035,PROJ006,006-D-141,2020-05-23,8051963,BRK015,Sold
SALE1036,CUST1036,PROJ006,006-A-153,2020-05-25,10443349,BRK013,Sold
SALE1037,CUST1037,PROJ006,006-D-118,2020-05-25,11620492,BRK004,Sold
SALE1038,CUST1038,PROJ008,008-D-115,2020-05-25,44955757,BRK002,Sold
SALE1039,CUST1039,PROJ006,006-A-134,2020-05-28,7846421,BRK015,Sold
SALE1040,CUST1040,PROJ008,008-C-111,2020-05-29,33407814,BRK009,Sold
SALE1041,CUST1041,PROJ008,008-A-129,2020-05-31,27746668,BRK013,Sold
SALE1042,CUST1042,PROJ006,006-C-156,2020-06-02,12453658,BRK011,Sold
SALE1043,CUST1043,PROJ008,008-A-142,2020-06-05,36738667,BRK003,Sold
SALE1044,CUST1044,PROJ006,006-C-157,2020-06-12,8897869,BRK012,Sold
SALE1045,CUST1045,PROJ007,007-B-118,2020-06-14,9901698,BRK011,Sold
SALE1046,CUST1046,PROJ006,006-A-145,2020-06-16,9630218,BRK003,Sold
SALE1047,CUST1047,PROJ006,006-A-143,2020-06-16,12731440,BRK004,Sold
SALE1048,CUST1048,PROJ006,006-D-130,2020-06-16,8654331,BRK003,Sold
SALE1049,CUST1049,PROJ006,006-D-124,2020-06-17,7344126,BRK014,Sold
SALE1050,CUST1050,PROJ008,008-D-106,2020-06-17,44590689,BRK013,Sold
SALE1051,CUST1051,PROJ008,008-B-152,2020-06-18,22573395,BRK009,Sold
SALE1052,CUST1052,PROJ008,008-A-131,2020-06-21,42994142,BRK001,Sold
SALE1053,CUST1053,PROJ008,008-C-113,2020-06-26,26099189,BRK004,Sold
SALE1054,CUST1054,PROJ006,006-A-156,2020-06-28,9409473,BRK011,Sold
SALE1055,CUST1055,PROJ006,006-B-112,2020-07-02,11685896,BRK011,Sold
SALE1056,CUST1056,PROJ008,008-D-153,2020-07-07,39869412,BRK003,Sold
SALE1057,CUST1057,PROJ006,006-B-139,2020-07-14,10002445,BRK009,Sold
SALE1058,CUST1058,PROJ008,008-D-116,2020-07-14,20676530,BRK002,Sold
SALE1059,CUST1059,PROJ008,008-D-125,2020-07-18,38524179,BRK004,Sold
SALE1060,CUST1060,PROJ006,006-C-120,2020-07-20,10693182,BRK013,Sold
SALE1061,CUST1061,PROJ008,008-B-116,2020-07-20,29556590,BRK012,Sold
SALE1062,CUST1062,PROJ008,008-C-103,2020-07-22,40818637,BRK009,Sold
SALE1063,CUST1063,PROJ008,008-B-121,2020-07-25,35946447,BRK010,Sold
SALE1064,CUST1064,PROJ007,007-D-121,2020-07-26,15168086,BRK012,Sold
SALE1065,CUST1065,PROJ006,006-D-121,2020-08-04,12534380,BRK007,Sold
SALE1066,CUST1066,PROJ008,008-C-147,2020-08-04,43919576,BRK009,Sold
SALE1067,CUST1067,PROJ006,006-C-102,2020-08-05,9512680,BRK009,Sold
SALE1068,CUST1068,PROJ006,006-A-160,2020-08-09,9141932,BRK011,Sold
SALE1069,CUST1069,PROJ007,007-A-116,2020-08-10,14867118,BRK011,Sold
SALE1070,CUST1070,PROJ008,008-D-105,2020-08-12,38208725,BRK003,Sold
SALE1071,CUST1071,PROJ006,006-C-110,2020-08-14,7896079,BRK001,Sold
SALE1072,CUST1072,PROJ007,007-C-124,2020-08-14,17373857,BRK009,Sold
SALE1073,CUST1073,PROJ007,007-C-123,2020-08-15,18171620,BRK006,Sold
SALE1074,CUST1074,PROJ007,007-A-105,2020-08-17,12867380,BRK010,Sold
SALE1075,CUST1075,PROJ008,008-D-147,2020-08-19,42089637,BRK011,Sold
SALE1076,CUST1076,PROJ007,007-A-114,2020-08-21,14748911,BRK003,Sold
SALE1077,CUST1077,PROJ006,006-D-127,2020-08-22,11837353,BRK005,Sold
SALE1078,CUST1078,PROJ006,006-C-143,2020-08-22,11648150,BRK011,Sold
SALE1079,CUST1079,PROJ007,007-A-112,2020-08-24,14187509,BRK012,Sold
SALE1080,CUST1080,PROJ006,006-C-121,2020-08-28,7220403,BRK009,Sold
SALE1081,CUST1081,PROJ006,006-B-143,2020-08-31,7656423,BRK012,Sold
SALE1082,CUST1082,PROJ008,008-A-139,2020-08-31,23238566,BRK004,Sold
SALE1083,CUST1083,PROJ008,008-A-122,2020-08-31,21764979,BRK009,Sold
SALE1084,CUST1084,PROJ008,008-C-114,2020-09-05,38835996,BRK007,Sold
SALE1085,CUST1085,PROJ008,008-D-144,2020-09-07,44825545,BRK008,Sold
SALE1086,CUST1086,PROJ006,006-C-137,2020-09-12,7674217,BRK010,Sold
SALE1087,CUST1087,PROJ008,008-D-128,2020-09-15,30244793,BRK001,Sold
SALE1088,CUST1088,PROJ007,007-D-113,2020-09-16,11300411,BRK015,Sold
SALE1089,CUST1089,PROJ007,007-B-120,2020-09-21,13962906,BRK002,Sold
SALE1090,CUST1090,PROJ008,008-D-131,2020-09-21,35043204,BRK012,Sold
SALE1091,CUST1091,PROJ007,007-B-107,2020-09-23,19617352,BRK009,Sold
SALE1092,CUST1092,PROJ008,008-B-141,2020-09-24,25330189,BRK013,Sold
SALE1093,CUST1093,PROJ007,007-B-115,2020-09-25,13026006,BRK013,Sold
SALE1094,CUST1094,PROJ008,008-B-111,2020-09-26,31405786,BRK015,Sold
SALE1095,CUST1095,PROJ006,006-A-151,2020-09-27,12889646,BRK015,Sold
SALE1096,CUST1096,PROJ007,007-B-123,2020-10-02,15599372,BRK004,Sold
SALE1097,CUST1097,PROJ006,006-D-149,2020-10-03,9685831,BRK001,Sold
SALE1098,CUST1098,PROJ007,007-C-121,2020-10-03,11617575,BRK005,Sold
SALE1099,CUST1099,PROJ008,008-B-109,2020-10-03,25753344,BRK015,Sold
SALE1100,CUST1100,PROJ006,006-C-118,2020-10-04,9951098,BRK011,Sold
SALE1101,CUST1101,PROJ006,006-D-115,2020-10-08,10234535,BRK010,Sold
SALE1102,CUST1102,PROJ007,007-D-124,2020-10-11,10299476,BRK003,Sold
SALE1103,CUST1103,PROJ006,006-B-123,2020-10-13,7964434,BRK012,Sold
SALE1104,CUST1104,PROJ008,008-A-128,2020-10-15,41797263,BRK010,Sold
SALE1105,CUST1105,PROJ008,008-D-111,2020-10-15,34445905,BRK004,Sold
SALE1106,CUST1106,PROJ006,006-A-140,2020-10-17,12999078,BRK002,Sold
SALE1107,CUST1107,PROJ006,006-C-161,2020-10-17,10279034,BRK010,Sold
SALE1108,CUST1108,PROJ006,006-C-131,2020-10-20,11470106,BRK005,Sold
SALE1109,CUST1109,PROJ008,008-D-109,2020-10-24,26930494,BRK002,Sold
SALE1110,CUST1110,PROJ007,007-D-116,2020-11-04,19215348,BRK010,Sold
SALE1111,CUST1111,PROJ007,007-C-108,2020-11-08,19826207,BRK006,Sold
SALE1112,CUST1112,PROJ007,007-B-108,2020-11-12,11281359,BRK003,Sold
SALE1113,CUST1113,PROJ007,007-C-111,2020-11-13,14309838,BRK007,Sold
SALE1114,CUST1114,PROJ008,008-A-144,2020-11-13,26349282,BRK002,Sold
SALE1115,CUST1115,PROJ008,008-C-152,2020-11-15,31172515,BRK014,Sold
SALE1116,CUST1116,PROJ007,007-B-122,2020-11-16,14930209,BRK008,Sold
SALE1117,CUST1117,PROJ007,007-C-110,2020-11-23,17938291,BRK003,Sold
SALE1118,CUST1118,PROJ008,008-D-104,2020-12-01,27987225,BRK013,Sold
SALE1119,CUST1119,PROJ007,007-A-120,2020-12-09,16399617,BRK004,Sold
SALE1120,CUST1120,PROJ007,007-D-111,2020-12-12,16977732,BRK001,Sold
SALE1121,CUST1121,PROJ008,008-A-123,2020-12-14,23682113,BRK008,Sold
SALE1122,CUST1122,PROJ008,008-C-126,2020-12-15,44987466,BRK006,Sold
SALE1123,CUST1123,PROJ008,008-C-127,2020-12-19,35806925,BRK012,Sold
SALE1124,CUST1124,PROJ007,007-D-120,2020-12-20,9545805,BRK010,Sold
SALE1125,CUST1125,PROJ008,008-D-126,2020-12-20,36495844,BRK011,Sold
SALE1126,CUST1126,PROJ007,007-C-103,2020-12-21,16700768,BRK008,Sold
SALE1127,CUST1127,PROJ008,008-A-108,2020-12-30,44529675,BRK010,Sold
SALE1128,CUST1128,PROJ008,008-A-130,2021-01-02,30843506,BRK009,Sold
SALE1129,CUST1129,PROJ008,008-C-150,2021-01-08,28477434,BRK015,Sold
SALE1130,CUST1130,PROJ008,008-A-119,2021-01-17,24693887,BRK010,Sold
SALE1131,CUST1131,PROJ008,008-A-141,2021-02-01,30330924,BRK015,Sold
SALE1132,CUST1132,PROJ007,007-B-114,2021-02-08,17777001,BRK004,Sold
SALE1133,CUST1133,PROJ008,008-B-114,2021-02-08,37342255,BRK006,Sold
SALE1134,CUST1134,PROJ008,008-D-134,2021-02-17,40082868,BRK006,Sold
SALE1135,CUST1135,PROJ008,008-C-125,2021-02-18,24251907,BRK004,Sold
SALE1136,CUST1136,PROJ008,008-D-152,2021-02-18,43616267,BRK014,Sold
SALE1137,CUST1137,PROJ007,007-A-107,2021-02-22,17383183,BRK015,Sold
SALE1138,CUST1138,PROJ008,008-B-138,2021-02-28,41208875,BRK014,Sold
SALE1139,CUST1139,PROJ008,008-D-150,2021-03-05,27095081,BRK012,Sold
SALE1140,CUST1140,PROJ007,007-A-110,2021-03-10,14950401,BRK003,Sold
SALE1141,CUST1141,PROJ008,008-C-129,2021-03-15,26399770,BRK010,Sold
SALE1142,CUST1142,PROJ008,008-C-106,2021-04-03,37184589,BRK013,Sold
SALE1143,CUST1143,PROJ008,008-D-103,2021-04-05,35339264,BRK013,Sold
SALE1144,CUST1144,PROJ007,007-C-118,2021-04-09,12918849,BRK015,Sold
SALE1145,CUST1145,PROJ007,007-C-112,2021-04-12,9477006,BRK012,Sold
SALE1146,CUST1146,PROJ008,008-D-101,2021-04-12,22608905,BRK008,Sold
SALE1147,CUST1147,PROJ008,008-A-146,2021-04-18,41622450,BRK009,Sold
SALE1148,CUST1148,PROJ007,007-A-123,2021-04-20,13329696,BRK014,Sold
SALE1149,CUST1149,PROJ007,007-A-113,2021-04-21,14525843,BRK004,Sold
SALE1150,CUST1150,PROJ008,008-D-112,2021-04-25,43912924,BRK002,Sold
SALE1151,CUST1151,PROJ008,008-B-132,2021-04-29,27439577,BRK015,Sold
SALE1152,CUST1152,PROJ008,008-A-111,2021-05-05,39708016,BRK006,Sold
SALE1153,CUST1153,PROJ007,007-A-119,2021-05-12,10958695,BRK011,Sold
SALE1154,CUST1154,PROJ008,008-A-145,2021-05-15,32343996,BRK004,Sold
SALE1155,CUST1155,PROJ007,007-C-114,2021-05-16,15894880,BRK005,Sold
SALE1156,CUST1156,PROJ007,007-C-119,2021-05-22,12950659,BRK004,Sold
SALE1157,CUST1157,PROJ008,008-C-134,2021-05-22,38385733,BRK006,Sold
SALE1158,CUST1158,PROJ007,007-A-117,2021-05-25,17445469,BRK013,Sold
SALE1159,CUST1159,PROJ008,008-A-133,2021-05-26,34019047,BRK008,Sold
SALE1160,CUST1160,PROJ008,008-A-112,2021-06-01,24566309,BRK006,Sold
SALE1161,CUST1161,PROJ007,007-C-117,2021-06-03,16718445,BRK010,Sold
SALE1162,CUST1162,PROJ008,008-A-117,2021-06-03,31770030,BRK007,Sold
SALE1163,CUST1163,PROJ008,008-B-149,2021-06-10,36965617,BRK007,Sold
SALE1164,CUST1164,PROJ007,007-A-115,2021-06-15,19775033,BRK002,Sold
SALE1165,CUST1165,PROJ007,007-A-122,2021-06-16,17054131,BRK007,Sold
SALE1166,CUST1166,PROJ009,009-C-128,2021-06-18,10454915,BRK001,Sold
SALE1167,CUST1167,PROJ008,008-C-133,2021-06-19,21883035,BRK014,Sold
SALE1168,CUST1168,PROJ008,008-D-145,2021-06-26,23636215,BRK008,Sold
SALE1169,CUST1169,PROJ009,009-A-117,2021-06-26,14185490,BRK015,Sold
SALE1170,CUST1170,PROJ008,008-B-127,2021-06-27,28837478,BRK012,Sold
SALE1171,CUST1171,PROJ008,008-B-142,2021-06-27,37862425,BRK010,Sold
SALE1172,CUST1172,PROJ008,008-C-153,2021-07-04,35744656,BRK005,Sold
SALE1173,CUST1173,PROJ009,009-D-102,2021-07-09,20482056,BRK012,Sold
SALE1174,CUST1174,PROJ009,009-C-121,2021-07-12,12865505,BRK001,Sold
SALE1175,CUST1175,PROJ008,008-C-144,2021-07-14,26403802,BRK003,Sold
SALE1176,CUST1176,PROJ008,008-B-123,2021-07-15,28980318,BRK009,Sold
SALE1177,CUST1177,PROJ008,008-B-131,2021-07-17,20700592,BRK006,Sold
SALE1178,CUST1178,PROJ008,008-A-126,2021-07-19,27211946,BRK007,Sold
SALE1179,CUST1179,PROJ007,007-B-104,2021-07-20,11217796,BRK011,Sold
SALE1180,CUST1180,PROJ008,008-A-125,2021-07-22,28122953,BRK007,Sold
SALE1181,CUST1181,PROJ007,007-C-104,2021-07-27,11507221,BRK008,Sold
SALE1182,CUST1182,PROJ008,008-C-121,2021-07-30,27123246,BRK009,Sold
SALE1183,CUST1183,PROJ007,007-D-117,2021-08-02,19852874,BRK011,Sold
SALE1184,CUST1184,PROJ008,008-A-120,2021-08-02,40800871,BRK013,Sold
SALE1185,CUST1185,PROJ008,008-D-138,2021-08-02,27837168,BRK009,Sold
SALE1186,CUST1186,PROJ009,009-C-111,2021-08-02,15173262,BRK004,Sold
SALE1187,CUST1187,PROJ009,009-D-108,2021-08-04,17498312,BRK002,Sold
SALE1188,CUST1188,PROJ009,009-B-110,2021-08-05,11413488,BRK005,Sold
SALE1189,CUST1189,PROJ009,009-A-129,2021-08-06,20907749,BRK005,Sold
SALE1190,CUST1190,PROJ008,008-C-139,2021-08-08,30364015,BRK011,Sold
SALE1191,CUST1191,PROJ009,009-B-115,2021-08-08,18871044,BRK005,Sold
SALE1192,CUST1192,PROJ008,008-C-124,2021-08-09,24233314,BRK013,Sold
SALE1193,CUST1193,PROJ007,007-C-102,2021-08-10,16887442,BRK005,Sold
SALE1194,CUST1194,PROJ008,008-D-127,2021-08-11,32107720,BRK005,Sold
SALE1195,CUST1195,PROJ008,008-B-104,2021-08-15,29182903,BRK006,Sold
SALE1196,CUST1196,PROJ009,009-B-133,2021-08-20,17753264,BRK003,Sold
SALE1197,CUST1197,PROJ009,009-C-129,2021-08-22,19360061,BRK009,Sold
SALE1198,CUST1198,PROJ007,007-A-101,2021-08-24,12843396,BRK002,Sold
SALE1199,CUST1199,PROJ008,008-B-155,2021-08-24,32506220,BRK003,Sold
SALE1200,CUST1200,PROJ008,008-C-154,2021-08-25,30988326,BRK002,Sold
SALE1201,CUST1201,PROJ008,008-C-149,2021-08-27,40134967,BRK005,Sold
SALE1202,CUST1202,PROJ008,008-D-102,2021-08-28,35152774,BRK002,Sold
SALE1203,CUST1203,PROJ008,008-B-105,2021-09-03,20207185,BRK005,Sold
SALE1204,CUST1204,PROJ009,009-D-124,2021-09-11,21690913,BRK002,Sold
SALE1205,CUST1205,PROJ008,008-C-142,2021-09-13,34522485,BRK012,Sold
SALE1206,CUST1206,PROJ008,008-B-115,2021-09-20,23619348,BRK001,Sold
SALE1207,CUST1207,PROJ009,009-C-115,2021-09-25,20847842,BRK006,Sold
SALE1208,CUST1208,PROJ008,008-D-142,2021-09-29,26762412,BRK005,Sold
SALE1209,CUST1209,PROJ009,009-B-130,2021-09-29,17028552,BRK008,Sold
SALE1210,CUST1210,PROJ009,009-D-132,2021-09-29,19119829,BRK004,Sold
SALE1211,CUST1211,PROJ007,007-C-125,2021-09-30,14782590,BRK003,Sold
SALE1212,CUST1212,PROJ007,007-C-115,2021-09-30,11538310,BRK014,Sold
SALE1213,CUST1213,PROJ009,009-C-130,2021-10-05,19176395,BRK001,Sold
SALE1214,CUST1214,PROJ008,008-B-130,2021-10-06,37485595,BRK005,Sold
SALE1215,CUST1215,PROJ007,007-D-109,2021-10-16,14777145,BRK003,Sold
SALE1216,CUST1216,PROJ008,008-B-126,2021-10-16,39122103,BRK011,Sold
SALE1217,CUST1217,PROJ009,009-B-127,2021-10-23,18590443,BRK007,Sold
SALE1218,CUST1218,PROJ007,007-B-111,2021-10-27,15831966,BRK015,Sold
SALE1219,CUST1219,PROJ008,008-A-116,2021-10-31,43660460,BRK002,Sold
SALE1220,CUST1220,PROJ008,008-D-133,2021-11-02,23605343,BRK005,Sold
SALE1221,CUST1221,PROJ009,009-B-119,2021-11-11,17614783,BRK010,Sold
SALE1222,CUST1222,PROJ008,008-D-151,2021-11-19,33855197,BRK012,Sold
SALE1223,CUST1223,PROJ007,007-C-106,2021-11-22,16165755,BRK007,Sold
SALE1224,CUST1224,PROJ008,008-B-107,2021-11-22,42807018,BRK010,Sold
SALE1225,CUST1225,PROJ009,009-D-104,2021-11-22,12820375,BRK003,Sold
SALE1226,CUST1226,PROJ009,009-A-113,2021-11-23,16271376,BRK014,Sold
SALE1227,CUST1227,PROJ009,009-D-110,2021-11-23,17282877,BRK002,Sold
SALE1228,CUST1228,PROJ008,008-B-129,2021-11-25,21135783,BRK006,Sold
SALE1229,CUST1229,PROJ009,009-A-134,2021-11-25,13860085,BRK002,Sold
SALE1230,CUST1230,PROJ007,007-C-101,2021-11-26,9012875,BRK008,Sold
SALE1231,CUST1231,PROJ008,008-B-108,2021-11-26,21729092,BRK011,Sold
SALE1232,CUST1232,PROJ008,008-B-133,2021-12-03,22862198,BRK001,Sold
SALE1233,CUST1233,PROJ007,007-C-109,2021-12-04,10665258,BRK011,Sold
SALE1234,CUST1234,PROJ009,009-B-121,2021-12-04,11201293,BRK009,Sold
SALE1235,CUST1235,PROJ008,008-D-119,2021-12-06,25207455,BRK015,Sold
SALE1236,CUST1236,PROJ008,008-C-141,2021-12-09,22842558,BRK011,Sold
SALE1237,CUST1237,PROJ009,009-C-106,2021-12-12,18861818,BRK006,Sold
SALE1238,CUST1238,PROJ008,008-C-118,2021-12-18,37831460,BRK014,Sold
SALE1239,CUST1239,PROJ009,009-C-109,2021-12-18,15910007,BRK010,Sold
SALE1240,CUST1240,PROJ008,008-C-131,2021-12-20,31484573,BRK002,Sold
SALE1241,CUST1241,PROJ009,009-D-131,2021-12-25,14382151,BRK011,Sold
SALE1242,CUST1242,PROJ008,008-C-135,2021-12-27,22874357,BRK009,Sold
SALE1243,CUST1243,PROJ008,008-A-110,2022-01-05,28052829,BRK011,Sold
SALE1244,CUST1244,PROJ009,009-D-118,2022-01-06,21832146,BRK008,Sold
SALE1245,CUST1245,PROJ008,008-A-153,2022-01-14,26273766,BRK001,Sold
SALE1246,CUST1246,PROJ008,008-B-102,2022-01-17,32717447,BRK014,Sold
SALE1247,CUST1247,PROJ008,008-A-114,2022-01-20,34980012,BRK004,Sold
SALE1248,CUST1248,PROJ009,009-D-117,2022-01-20,15300601,BRK015,Sold
SALE1249,CUST1249,PROJ008,008-C-119,2022-01-28,35720467,BRK012,Sold
SALE1250,CUST1250,PROJ009,009-B-102,2022-02-05,10895709,BRK006,Sold
SALE1251,CUST1251,PROJ008,008-B-125,2022-02-11,26043817,BRK001,Sold
SALE1252,CUST1252,PROJ009,009-C-119,2022-02-11,19858611,BRK001,Sold
SALE1253,CUST1253,PROJ009,009-B-111,2022-02-16,17224858,BRK006,Sold
SALE1254,CUST1254,PROJ008,008-B-137,2022-02-19,29679211,BRK014,Sold
SALE1255,CUST1255,PROJ008,008-A-147,2022-02-26,29678915,BRK014,Sold
SALE1256,CUST1256,PROJ008,008-A-152,2022-02-28,43648328,BRK015,Sold
SALE1257,CUST1257,PROJ009,009-D-107,2022-02-28,17280722,BRK007,Sold
SALE1258,CUST1258,PROJ008,008-C-117,2022-03-01,39237197,BRK014,Sold
SALE1259,CUST1259,PROJ008,008-B-151,2022-03-01,21241722,BRK011,Sold
SALE1260,CUST1260,PROJ008,008-D-108,2022-03-11,20546211,BRK010,Sold
SALE1261,CUST1261,PROJ008,008-C-138,2022-03-20,40442165,BRK015,Sold
SALE1262,CUST1262,PROJ008,008-A-113,2022-03-26,35246455,BRK002,Sold
SALE1263,CUST1263,PROJ009,009-B-123,2022-04-02,10663354,BRK005,Sold
SALE1264,CUST1264,PROJ009,009-C-103,2022-04-03,21860754,BRK002,Sold
SALE1265,CUST1265,PROJ008,008-B-113,2022-04-07,23103226,BRK008,Sold
SALE1266,CUST1266,PROJ008,008-A-155,2022-04-12,42571610,BRK002,Sold
SALE1267,CUST1267,PROJ009,009-A-101,2022-04-12,20356715,BRK003,Sold
