SalesID,CustomerID,ProjectID,PropertyID,DateOfSale,SalePrice(INR),BrokerID,Status
SALE0951,CUST0951,PROJ008,008-C-121,2019-10-09,29495260,BRK004,Sold
SALE0952,CUST0952,PROJ006,006-B-146,2019-10-15,7392861,BRK007,Sold
SALE0953,CUST0953,PROJ006,006-D-139,2019-10-21,9871645,BRK011,Sold
SALE0954,CUST0954,PROJ008,008-B-136,2019-10-23,41483671,BRK008,Sold
SALE0955,CUST0955,PROJ007,007-C-112,2019-10-24,10920293,BRK005,Sold
SALE0956,CUST0956,PROJ008,008-B-128,2019-10-25,37811007,BRK009,Sold
SALE0957,CUST0957,PROJ007,007-A-115,2019-10-27,19623950,BRK005,Sold
SALE0958,CUST0958,PROJ008,008-D-105,2019-10-28,43091709,BRK003,Sold
SALE0959,CUST0959,PROJ008,008-D-125,2019-10-29,22431721,BRK002,Sold
SALE0960,CUST0960,PROJ008,008-B-143,2019-10-31,31339567,BRK013,Sold
SALE0961,CUST0961,PROJ006,006-D-119,2019-11-03,12287861,BRK008,Sold
SALE0962,CUST0962,PROJ006,006-D-144,2019-11-05,12952584,BRK003,Sold
SALE0963,CUST0963,PROJ007,007-C-121,2019-11-07,9539739,BRK005,Sold
SALE0964,CUST0964,PROJ006,006-A-118,2019-11-10,7140358,BRK002,Sold
SALE0965,CUST0965,PROJ008,008-D-114,2019-11-12,44451817,BRK009,Sold
SALE0966,CUST0966,PROJ006,006-D-161,2019-11-13,9018621,BRK003,Sold
SALE0967,CUST0967,PROJ008,008-D-150,2019-11-15,35524256,BRK002,Sold
SALE0968,CUST0968,PROJ008,008-A-113,2019-11-20,32667137,BRK001,Sold
SALE0969,CUST0969,PROJ006,006-B-151,2019-11-22,8407585,BRK006,Sold
SALE0970,CUST0970,PROJ008,008-C-135,2019-11-27,43831470,BRK002,Sold
SALE0971,CUST0971,PROJ006,006-C-162,2019-11-28,7450509,BRK005,Sold
SALE0972,CUST0972,PROJ008,008-A-127,2019-11-28,30535744,BRK014,Sold
SALE0973,CUST0973,PROJ008,008-A-153,2019-12-01,33912510,BRK009,Sold
SALE0974,CUST0974,PROJ007,007-C-122,2019-12-02,13752623,BRK005,Sold
SALE0975,CUST0975,PROJ007,007-C-120,2019-12-02,12685830,BRK004,Sold
SALE0976,CUST0976,PROJ008,008-B-123,2019-12-02,39859223,BRK005,Sold
SALE0977,CUST0977,PROJ008,008-D-115,2019-12-03,29427762,BRK009,Sold
SALE0978,CUST0978,PROJ008,008-A-134,2019-12-04,27033789,BRK013,Sold
SALE0979,CUST0979,PROJ006,006-C-158,2019-12-06,8744559,BRK004,Sold
SALE0980,CUST0980,PROJ006,006-C-144,2019-12-06,11469632,BRK012,Sold
SALE0981,CUST0981,PROJ006,006-D-102,2019-12-08,12480322,BRK012,Sold
SALE0982,CUST0982,PROJ006,006-B-130,2019-12-13,8418383,BRK004,Sold
SALE0983,CUST0983,PROJ008,008-D-138,2019-12-13,24327084,BRK008,Sold
SALE0984,CUST0984,PROJ008,008-C-132,2019-12-14,40547185,BRK006,Sold
SALE0985,CUST0985,PROJ008,008-D-140,2019-12-16,25971458,BRK001,Sold
SALE0986,CUST0986,PROJ007,007-B-121,2019-12-21,11327597,BRK004,Sold
SALE0987,CUST0987,PROJ008,008-B-129,2019-12-21,37515731,BRK008,Sold
SALE0988,CUST0988,PROJ006,006-C-134,2019-12-25,11805784,BRK011,Sold
SALE0989,CUST0989,PROJ008,008-C-148,2019-12-25,21167423,BRK004,Sold
SALE0990,CUST0990,PROJ008,008-A-125,2019-12-27,22644011,BRK009,Sold
SALE0991,CUST0991,PROJ006,006-B-111,2020-01-07,12835004,BRK007,Sold
SALE0992,CUST0992,PROJ007,007-A-122,2020-01-13,18500715,BRK009,Sold
SALE0993,CUST0993,PROJ008,008-C-112,2020-01-18,36545986,BRK004,Sold
SALE0994,CUST0994,PROJ006,006-A-149,2020-01-20,9982641,BRK010,Sold
SALE0995,CUST0995,PROJ008,008-C-145,2020-01-20,32829890,BRK007,Sold
SALE0996,CUST0996,PROJ006,006-D-118,2020-01-22,12767467,BRK014,Sold
SALE0997,CUST0997,PROJ006,006-A-151,2020-01-23,9245979,BRK015,Sold
SALE0998,CUST0998,PROJ008,008-B-145,2020-01-23,24551868,BRK010,Sold
SALE0999,CUST0999,PROJ006,006-C-137,2020-01-25,8416510,BRK014,Sold
SALE1000,CUST1000,PROJ008,008-B-146,2020-01-25,37578659,BRK015,Sold
SALE1001,CUST1001,PROJ007,007-A-119,2020-01-29,18268273,BRK012,Sold
SALE1002,CUST1002,PROJ008,008-C-119,2020-01-30,38114497,BRK009,Sold
SALE1003,CUST1003,PROJ008,008-A-145,2020-02-02,41292443,BRK008,Sold
SALE1004,CUST1004,PROJ008,008-D-107,2020-02-05,38317538,BRK015,Sold
SALE1005,CUST1005,PROJ008,008-B-152,2020-02-08,27973684,BRK008,Sold
SALE1006,CUST1006,PROJ008,008-C-155,2020-02-08,29900135,BRK009,Sold
SALE1007,CUST1007,PROJ008,008-B-149,2020-02-09,23317112,BRK015,Sold
SALE1008,CUST1008,PROJ006,006-C-118,2020-02-13,12347387,BRK015,Sold
SALE1009,CUST1009,PROJ006,006-B-131,2020-02-16,8133377,BRK014,Sold
SALE1010,CUST1010,PROJ008,008-D-132,2020-02-19,24857183,BRK008,Sold
SALE1011,CUST1011,PROJ007,007-A-109,2020-02-23,17829711,BRK002,Sold
SALE1012,CUST1012,PROJ007,007-C-109,2020-02-24,14936589,BRK005,Sold
SALE1013,CUST1013,PROJ008,008-B-147,2020-02-26,21981205,BRK008,Sold
SALE1014,CUST1014,PROJ007,007-A-116,2020-02-27,18761653,BRK011,Sold
SALE1015,CUST1015,PROJ007,007-A-101,2020-02-28,16957651,BRK006,Sold
SALE1016,CUST1016,PROJ006,006-C-140,2020-03-01,12504972,BRK006,Sold
SALE1017,CUST1017,PROJ008,008-D-127,2020-03-03,21516554,BRK010,Sold
SALE1018,CUST1018,PROJ008,008-C-117,2020-03-04,35495290,BRK012,Sold
SALE1019,CUST1019,PROJ006,006-B-126,2020-03-05,7239818,BRK002,Sold
SALE1020,CUST1020,PROJ007,007-C-117,2020-03-06,12332857,BRK011,Sold
SALE1021,CUST1021,PROJ007,007-A-105,2020-03-13,12508978,BRK003,Sold
SALE1022,CUST1022,PROJ008,008-C-101,2020-03-15,40069471,BRK015,Sold
SALE1023,CUST1023,PROJ008,008-B-114,2020-03-24,28457762,BRK014,Sold
SALE1024,CUST1024,PROJ006,006-C-114,2020-04-01,10062691,BRK006,Sold
SALE1025,CUST1025,PROJ008,008-A-106,2020-04-01,40440936,BRK012,Sold
SALE1026,CUST1026,PROJ006,006-D-151,2020-04-03,12202430,BRK013,Sold
SALE1027,CUST1027,PROJ008,008-B-111,2020-04-03,23703278,BRK013,Sold
SALE1028,CUST1028,PROJ008,008-C-118,2020-04-04,23947962,BRK005,Sold
SALE1029,CUST1029,PROJ006,006-B-145,2020-04-05,9485210,BRK005,Sold
SALE1030,CUST1030,PROJ007,007-A-107,2020-04-05,13366335,BRK002,Sold
SALE1031,CUST1031,PROJ008,008-D-111,2020-04-10,32996567,BRK014,Sold
SALE1032,CUST1032,PROJ008,008-B-116,2020-04-11,35544866,BRK001,Sold
SALE1033,CUST1033,PROJ006,006-B-127,2020-04-14,11440978,BRK011,Sold
SALE1034,CUST1034,PROJ008,008-A-128,2020-04-17,40771023,BRK006,Sold
SALE1035,CUST1035,PROJ006,006-B-142,2020-04-18,10254439,BRK008,Sold
SALE1036,CUST1036,PROJ006,006-A-127,2020-04-19,8564213,BRK002,Sold
SALE1037,CUST1037,PROJ008,008-D-155,2020-04-25,38964064,BRK002,Sold
SALE1038,CUST1038,PROJ006,006-A-141,2020-04-26,12429161,BRK012,Sold
SALE1039,CUST1039,PROJ007,007-D-117,2020-04-27,19510354,BRK012,Sold
SALE1040,CUST1040,PROJ006,006-B-149,2020-04-29,12343785,BRK012,Sold
SALE1041,CUST1041,PROJ007,007-B-104,2020-04-29,13628021,BRK011,Sold
SALE1042,CUST1042,PROJ007,007-B-111,2020-05-04,15008637,BRK014,Sold
SALE1043,CUST1043,PROJ007,007-B-116,2020-05-04,9129611,BRK004,Sold
SALE1044,CUST1044,PROJ007,007-B-119,2020-05-10,11047503,BRK009,Sold
SALE1045,CUST1045,PROJ006,006-D-132,2020-05-11,9274079,BRK010,Sold
SALE1046,CUST1046,PROJ008,008-B-133,2020-05-13,30317305,BRK005,Sold
SALE1047,CUST1047,PROJ008,008-C-126,2020-05-16,44504823,BRK002,Sold
SALE1048,CUST1048,PROJ006,006-C-117,2020-05-19,8566271,BRK004,Sold
SALE1049,CUST1049,PROJ006,006-B-102,2020-05-24,9401766,BRK011,Sold
SALE1050,CUST1050,PROJ008,008-D-117,2020-05-26,40535877,BRK003,Sold
SALE1051,CUST1051,PROJ006,006-B-138,2020-05-28,9639532,BRK002,Sold
SALE1052,CUST1052,PROJ007,007-A-106,2020-05-28,9768600,BRK015,Sold
SALE1053,CUST1053,PROJ007,007-A-112,2020-05-28,16980032,BRK013,Sold
SALE1054,CUST1054,PROJ006,006-C-157,2020-05-29,7041260,BRK006,Sold
SALE1055,CUST1055,PROJ006,006-B-115,2020-05-31,10321739,BRK008,Sold
SALE1056,CUST1056,PROJ006,006-D-155,2020-05-31,12039125,BRK015,Sold
SALE1057,CUST1057,PROJ007,007-C-124,2020-06-08,16013240,BRK011,Sold
SALE1058,CUST1058,PROJ008,008-C-131,2020-06-08,41396326,BRK010,Sold
SALE1059,CUST1059,PROJ008,008-A-123,2020-06-12,22598649,BRK012,Sold
SALE1060,CUST1060,PROJ006,006-B-137,2020-06-21,7143503,BRK006,Sold
SALE1061,CUST1061,PROJ006,006-D-158,2020-06-22,9017963,BRK004,Sold
SALE1062,CUST1062,PROJ006,006-A-117,2020-06-24,10948391,BRK004,Sold
SALE1063,CUST1063,PROJ006,006-B-155,2020-06-26,12096314,BRK005,Sold
SALE1064,CUST1064,PROJ008,008-A-133,2020-06-29,40912926,BRK010,Sold
SALE1065,CUST1065,PROJ006,006-D-126,2020-06-30,12479111,BRK002,Sold
SALE1066,CUST1066,PROJ006,006-C-128,2020-07-02,8716935,BRK013,Sold
SALE1067,CUST1067,PROJ008,008-A-111,2020-07-03,36190367,BRK009,Sold
SALE1068,CUST1068,PROJ006,006-B-152,2020-07-07,11819104,BRK015,Sold
SALE1069,CUST1069,PROJ006,006-D-127,2020-07-11,9616788,BRK008,Sold
SALE1070,CUST1070,PROJ007,007-D-105,2020-07-17,12793965,BRK011,Sold
SALE1071,CUST1071,PROJ008,008-D-141,2020-07-19,44521937,BRK001,Sold
SALE1072,CUST1072,PROJ006,006-C-121,2020-07-23,11796962,BRK014,Sold
SALE1073,CUST1073,PROJ006,006-B-124,2020-07-25,9435857,BRK006,Sold
SALE1074,CUST1074,PROJ007,007-A-103,2020-07-29,17909779,BRK012,Sold
SALE1075,CUST1075,PROJ006,006-B-123,2020-08-01,12968398,BRK012,Sold
SALE1076,CUST1076,PROJ006,006-A-120,2020-08-02,11542394,BRK009,Sold
SALE1077,CUST1077,PROJ008,008-C-133,2020-08-05,35324918,BRK012,Sold
SALE1078,CUST1078,PROJ006,006-C-145,2020-08-07,12970718,BRK002,Sold
SALE1079,CUST1079,PROJ008,008-D-121,2020-08-12,27900843,BRK012,Sold
SALE1080,CUST1080,PROJ006,006-D-147,2020-08-13,8487408,BRK007,Sold
SALE1081,CUST1081,PROJ006,006-B-112,2020-08-19,9532345,BRK007,Sold
SALE1082,CUST1082,PROJ008,008-B-107,2020-08-23,42685045,BRK002,Sold
SALE1083,CUST1083,PROJ006,006-B-110,2020-08-24,7413760,BRK004,Sold
SALE1084,CUST1084,PROJ008,008-A-147,2020-08-25,44874737,BRK008,Sold
SALE1085,CUST1085,PROJ008,008-A-121,2020-08-25,32817475,BRK003,Sold
SALE1086,CUST1086,PROJ008,008-D-110,2020-08-26,28756898,BRK015,Sold
SALE1087,CUST1087,PROJ006,006-D-149,2020-08-27,9569128,BRK010,Sold
SALE1088,CUST1088,PROJ007,007-C-101,2020-09-02,9184893,BRK003,Sold
SALE1089,CUST1089,PROJ007,007-D-110,2020-09-08,16984768,BRK007,Sold
SALE1090,CUST1090,PROJ006,006-D-104,2020-09-11,9912655,BRK014,Sold
SALE1091,CUST1091,PROJ007,007-A-123,2020-09-11,12331135,BRK014,Sold
SALE1092,CUST1092,PROJ008,008-C-125,2020-09-12,24994215,BRK009,Sold
SALE1093,CUST1093,PROJ006,006-C-159,2020-09-13,7121896,BRK009,Sold
SALE1094,CUST1094,PROJ006,006-D-109,2020-09-13,9326198,BRK001,Sold
SALE1095,CUST1095,PROJ006,006-C-138,2020-09-13,11200242,BRK011,Sold
SALE1096,CUST1096,PROJ006,006-C-119,2020-09-16,8343850,BRK009,Sold
SALE1097,CUST1097,PROJ006,006-D-146,2020-09-18,8653606,BRK015,Sold
SALE1098,CUST1098,PROJ006,006-A-110,2020-09-20,9666257,BRK006,Sold
SALE1099,CUST1099,PROJ006,006-D-157,2020-09-21,11955356,BRK008,Sold
SALE1100,CUST1100,PROJ006,006-B-128,2020-09-22,10685748,BRK014,Sold
SALE1101,CUST1101,PROJ006,006-B-160,2020-09-24,11582379,BRK005,Sold
SALE1102,CUST1102,PROJ006,006-C-106,2020-09-26,11348390,BRK013,Sold
SALE1103,CUST1103,PROJ007,007-C-105,2020-10-03,11764722,BRK006,Sold
SALE1104,CUST1104,PROJ006,006-D-105,2020-10-06,9803588,BRK014,Sold
SALE1105,CUST1105,PROJ006,006-D-148,2020-10-08,8398967,BRK001,Sold
SALE1106,CUST1106,PROJ007,007-C-104,2020-10-11,18570202,BRK011,Sold
SALE1107,CUST1107,PROJ006,006-A-130,2020-10-12,7739264,BRK003,Sold
SALE1108,CUST1108,PROJ008,008-B-151,2020-10-14,24396645,BRK013,Sold
SALE1109,CUST1109,PROJ008,008-D-112,2020-10-14,37268242,BRK004,Sold
SALE1110,CUST1110,PROJ008,008-B-120,2020-10-16,34630491,BRK010,Sold
SALE1111,CUST1111,PROJ006,006-B-117,2020-10-17,10319926,BRK009,Sold
SALE1112,CUST1112,PROJ008,008-C-144,2020-10-20,36236554,BRK013,Sold
SALE1113,CUST1113,PROJ007,007-A-114,2020-10-21,13932976,BRK004,Sold
SALE1114,CUST1114,PROJ008,008-D-104,2020-10-21,21458899,BRK013,Sold
SALE1115,CUST1115,PROJ008,008-A-119,2020-10-21,21449601,BRK011,Sold
SALE1116,CUST1116,PROJ008,008-A-129,2020-10-22,33964988,BRK005,Sold
SALE1117,CUST1117,PROJ007,007-D-101,2020-10-25,12848737,BRK005,Sold
SALE1118,CUST1118,PROJ007,007-A-102,2020-10-27,16350301,BRK014,Sold
SALE1119,CUST1119,PROJ008,008-A-140,2020-10-27,32234820,BRK014,Sold
SALE1120,CUST1120,PROJ008,008-B-127,2020-11-07,40610682,BRK001,Sold
SALE1121,CUST1121,PROJ007,007-B-103,2020-11-13,13093556,BRK002,Sold
SALE1122,CUST1122,PROJ007,007-D-116,2020-11-13,18800874,BRK008,Sold
SALE1123,CUST1123,PROJ008,008-C-108,2020-11-22,32105952,BRK001,Sold
SALE1124,CUST1124,PROJ008,008-C-130,2020-11-27,35250079,BRK004,Sold
SALE1125,CUST1125,PROJ008,008-B-138,2020-12-01,39224798,BRK003,Sold
SALE1126,CUST1126,PROJ008,008-A-152,2020-12-06,43530289,BRK014,Sold
SALE1127,CUST1127,PROJ007,007-B-125,2020-12-07,13126069,BRK005,Sold
SALE1128,CUST1128,PROJ008,008-D-118,2020-12-16,36951706,BRK001,Sold
SALE1129,CUST1129,PROJ008,008-D-146,2020-12-31,27819125,BRK002,Sold
SALE1130,CUST1130,PROJ008,008-C-120,2021-01-03,37603949,BRK012,Sold
SALE1131,CUST1131,PROJ008,008-A-101,2021-01-03,42588010,BRK003,Sold
SALE1132,CUST1132,PROJ008,008-D-149,2021-01-04,40300494,BRK002,Sold
SALE1133,CUST1133,PROJ008,008-A-135,2021-01-27,20708840,BRK005,Sold
SALE1134,CUST1134,PROJ008,008-D-152,2021-01-29,44514087,BRK011,Sold
SALE1135,CUST1135,PROJ008,008-C-102,2021-02-12,28390940,BRK013,Sold
SALE1136,CUST1136,PROJ007,007-D-114,2021-02-16,19759920,BRK009,Sold
SALE1137,CUST1137,PROJ008,008-A-150,2021-02-17,36844827,BRK005,Sold
SALE1138,CUST1138,PROJ007,007-D-125,2021-02-26,16472347,BRK003,Sold
SALE1139,CUST1139,PROJ008,008-A-103,2021-03-01,37361621,BRK010,Sold
SALE1140,CUST1140,PROJ007,007-D-118,2021-03-02,13215540,BRK011,Sold
SALE1141,CUST1141,PROJ008,008-C-153,2021-03-15,26014243,BRK004,Sold
SALE1142,CUST1142,PROJ007,007-C-106,2021-03-17,18419194,BRK015,Sold
SALE1143,CUST1143,PROJ007,007-B-109,2021-03-22,16444072,BRK010,Sold
SALE1144,CUST1144,PROJ008,008-C-151,2021-03-23,31864340,BRK009,Sold
SALE1145,CUST1145,PROJ007,007-A-121,2021-04-01,19896890,BRK014,Sold
SALE1146,CUST1146,PROJ008,008-C-113,2021-04-05,24204031,BRK001,Sold
SALE1147,CUST1147,PROJ008,008-A-117,2021-04-10,39767354,BRK014,Sold
SALE1148,CUST1148,PROJ008,008-B-121,2021-04-12,27399482,BRK007,Sold
SALE1149,CUST1149,PROJ008,008-D-131,2021-04-22,42379793,BRK007,Sold
SALE1150,CUST1150,PROJ008,008-B-142,2021-04-24,27019595,BRK015,Sold
SALE1151,CUST1151,PROJ008,008-B-154,2021-04-24,37925038,BRK005,Sold
SALE1152,CUST1152,PROJ008,008-A-124,2021-05-01,41329742,BRK014,Sold
SALE1153,CUST1153,PROJ007,007-D-102,2021-05-13,14536661,BRK005,Sold
SALE1154,CUST1154,PROJ007,007-D-113,2021-05-14,14967695,BRK006,Sold
SALE1155,CUST1155,PROJ007,007-B-110,2021-05-20,15490575,BRK001,Sold
SALE1156,CUST1156,PROJ008,008-C-116,2021-05-20,33197263,BRK009,Sold
SALE1157,CUST1157,PROJ008,008-C-104,2021-05-22,29722289,BRK001,Sold
SALE1158,CUST1158,PROJ008,008-C-109,2021-05-25,42284421,BRK010,Sold
SALE1159,CUST1159,PROJ008,008-D-133,2021-05-30,28295208,BRK014,Sold
SALE1160,CUST1160,PROJ008,008-B-112,2021-06-04,38398411,BRK007,Sold
SALE1161,CUST1161,PROJ008,008-C-111,2021-06-09,31669217,BRK014,Sold
SALE1162,CUST1162,PROJ007,007-D-122,2021-06-12,9305519,BRK003,Sold
SALE1163,CUST1163,PROJ008,008-D-147,2021-06-17,38853289,BRK005,Sold
SALE1164,CUST1164,PROJ008,008-C-139,2021-06-19,38617620,BRK015,Sold
SALE1165,CUST1165,PROJ007,007-A-120,2021-06-21,9655932,BRK006,Sold
SALE1166,CUST1166,PROJ008,008-A-126,2021-06-21,32611556,BRK006,Sold
SALE1167,CUST1167,PROJ009,009-D-126,2021-06-22,17532202,BRK008,Sold
SALE1168,CUST1168,PROJ008,008-B-130,2021-06-26,38030531,BRK009,Sold
SALE1169,CUST1169,PROJ007,007-C-125,2021-06-28,19329950,BRK013,Sold
SALE1170,CUST1170,PROJ009,009-C-102,2021-06-29,20469741,BRK012,Sold
SALE1171,CUST1171,PROJ009,009-D-103,2021-07-12,16342398,BRK001,Sold
SALE1172,CUST1172,PROJ007,007-B-107,2021-07-20,13441127,BRK005,Sold
SALE1173,CUST1173,PROJ008,008-C-143,2021-07-24,38543798,BRK004,Sold
SALE1174,CUST1174,PROJ008,008-C-147,2021-07-25,37103387,BRK011,Sold
SALE1175,CUST1175,PROJ008,008-A-116,2021-07-26,26952064,BRK015,Sold
SALE1176,CUST1176,PROJ009,009-D-129,2021-07-26,10127836,BRK011,Sold
SALE1177,CUST1177,PROJ008,008-B-108,2021-07-27,37939150,BRK001,Sold
SALE1178,CUST1178,PROJ008,008-C-150,2021-08-02,28466162,BRK010,Sold
SALE1179,CUST1179,PROJ008,008-B-102,2021-08-04,30178069,BRK006,Sold
SALE1180,CUST1180,PROJ008,008-B-153,2021-08-09,35288047,BRK005,Sold
SALE1181,CUST1181,PROJ009,009-D-101,2021-08-11,10300644,BRK008,Sold
SALE1182,CUST1182,PROJ009,009-C-104,2021-08-15,11214339,BRK008,Sold
SALE1183,CUST1183,PROJ009,009-C-114,2021-08-19,20302013,BRK012,Sold
SALE1184,CUST1184,PROJ008,008-A-151,2021-08-23,43404602,BRK010,Sold
SALE1185,CUST1185,PROJ008,008-A-138,2021-08-24,36395267,BRK010,Sold
SALE1186,CUST1186,PROJ009,009-C-131,2021-08-24,10211664,BRK012,Sold
SALE1187,CUST1187,PROJ009,009-B-126,2021-08-29,17284841,BRK010,Sold
SALE1188,CUST1188,PROJ009,009-A-113,2021-08-29,15927182,BRK006,Sold
SALE1189,CUST1189,PROJ007,007-D-112,2021-09-01,12599243,BRK012,Sold
SALE1190,CUST1190,PROJ008,008-C-154,2021-09-06,35293891,BRK012,Sold
SALE1191,CUST1191,PROJ007,007-B-120,2021-09-09,19395362,BRK013,Sold
SALE1192,CUST1192,PROJ009,009-C-107,2021-09-09,10206047,BRK010,Sold
SALE1193,CUST1193,PROJ007,007-D-108,2021-09-14,17239439,BRK005,Sold
SALE1194,CUST1194,PROJ007,007-D-103,2021-09-17,13211092,BRK004,Sold
SALE1195,CUST1195,PROJ008,008-C-152,2021-09-17,30770018,BRK004,Sold
SALE1196,CUST1196,PROJ007,007-C-111,2021-09-18,9363891,BRK013,Sold
SALE1197,CUST1197,PROJ008,008-D-101,2021-09-19,39006554,BRK012,Sold
SALE1198,CUST1198,PROJ008,008-A-144,2021-09-20,40704163,BRK010,Sold
SALE1199,CUST1199,PROJ008,008-D-126,2021-09-21,40435227,BRK010,Sold
SALE1200,CUST1200,PROJ009,009-C-128,2021-09-22,14626074,BRK007,Sold
SALE1201,CUST1201,PROJ009,009-B-112,2021-09-24,20701453,BRK007,Sold
SALE1202,CUST1202,PROJ007,007-B-108,2021-09-28,9280900,BRK001,Sold
SALE1203,CUST1203,PROJ008,008-B-118,2021-09-28,44829972,BRK015,Sold
SALE1204,CUST1204,PROJ008,008-C-114,2021-10-01,21038263,BRK003,Sold
SALE1205,CUST1205,PROJ007,007-D-121,2021-10-02,14861529,BRK006,Sold
SALE1206,CUST1206,PROJ008,008-D-148,2021-10-06,40020717,BRK011,Sold
SALE1207,CUST1207,PROJ008,008-C-124,2021-10-09,32086184,BRK003,Sold
SALE1208,CUST1208,PROJ008,008-D-102,2021-10-09,23033836,BRK003,Sold
SALE1209,CUST1209,PROJ007,007-B-112,2021-10-12,10410879,BRK006,Sold
SALE1210,CUST1210,PROJ009,009-A-120,2021-10-17,20900896,BRK008,Sold
SALE1211,CUST1211,PROJ007,007-C-103,2021-10-18,19436201,BRK001,Sold
SALE1212,CUST1212,PROJ008,008-A-120,2021-10-20,42189180,BRK002,Sold
SALE1213,CUST1213,PROJ008,008-D-119,2021-10-25,43260333,BRK008,Sold
SALE1214,CUST1214,PROJ007,007-B-113,2021-10-27,10369828,BRK001,Sold
SALE1215,CUST1215,PROJ008,008-B-131,2021-11-03,21441305,BRK002,Sold
SALE1216,CUST1216,PROJ008,008-C-107,2021-11-10,27502309,BRK007,Sold
SALE1217,CUST1217,PROJ009,009-B-113,2021-11-11,11536622,BRK011,Sold
SALE1218,CUST1218,PROJ008,008-B-101,2021-11-14,44145906,BRK012,Sold
SALE1219,CUST1219,PROJ008,008-C-142,2021-11-15,27660888,BRK009,Sold
SALE1220,CUST1220,PROJ008,008-D-135,2021-11-16,25538900,BRK010,Sold
SALE1221,CUST1221,PROJ008,008-C-127,2021-11-16,27858265,BRK005,Sold
SALE1222,CUST1222,PROJ009,009-D-113,2021-11-16,21595876,BRK009,Sold
SALE1223,CUST1223,PROJ008,008-B-139,2021-11-19,32203750,BRK013,Sold
SALE1224,CUST1224,PROJ007,007-D-104,2021-11-21,14799097,BRK012,Sold
SALE1225,CUST1225,PROJ007,007-D-120,2021-11-23,10121155,BRK009,Sold
SALE1226,CUST1226,PROJ009,009-D-124,2021-11-23,13716261,BRK010,Sold
SALE1227,CUST1227,PROJ007,007-B-122,2021-11-24,11885131,BRK012,Sold
SALE1228,CUST1228,PROJ007,007-B-101,2021-11-24,19258783,BRK014,Sold
SALE1229,CUST1229,PROJ009,009-C-124,2021-11-24,18964891,BRK008,Sold
SALE1230,CUST1230,PROJ008,008-B-140,2021-11-26,21806155,BRK004,Sold
SALE1231,CUST1231,PROJ009,009-A-108,2021-11-26,17782647,BRK015,Sold
SALE1232,CUST1232,PROJ008,008-B-135,2021-12-02,37311338,BRK010,Sold
SALE1233,CUST1233,PROJ008,008-A-142,2021-12-08,38851406,BRK008,Sold
SALE1234,CUST1234,PROJ009,009-D-127,2021-12-10,21091404,BRK006,Sold
SALE1235,CUST1235,PROJ008,008-B-122,2021-12-11,26552812,BRK011,Sold
SALE1236,CUST1236,PROJ009,009-B-116,2021-12-15,18893827,BRK012,Sold
SALE1237,CUST1237,PROJ008,008-C-136,2021-12-16,27728462,BRK014,Sold
SALE1238,CUST1238,PROJ008,008-D-136,2021-12-16,33074500,BRK011,Sold
SALE1239,CUST1239,PROJ009,009-A-123,2021-12-19,21555489,BRK015,Sold
SALE1240,CUST1240,PROJ008,008-B-134,2021-12-20,29107368,BRK014,Sold
SALE1241,CUST1241,PROJ009,009-A-119,2021-12-23,17957067,BRK015,Sold
SALE1242,CUST1242,PROJ009,009-C-105,2021-12-29,10563208,BRK014,Sold
SALE1243,CUST1243,PROJ009,009-A-124,2022-01-04,21332289,BRK013,Sold
SALE1244,CUST1244,PROJ009,009-D-112,2022-01-06,19653191,BRK003,Sold
SALE1245,CUST1245,PROJ009,009-A-107,2022-01-09,14834897,BRK008,Sold
SALE1246,CUST1246,PROJ008,008-B-109,2022-01-11,44190647,BRK001,Sold
SALE1247,CUST1247,PROJ008,008-C-141,2022-01-12,28649510,BRK011,Sold
SALE1248,CUST1248,PROJ009,009-A-101,2022-01-13,10931217,BRK004,Sold
SALE1249,CUST1249,PROJ009,009-D-104,2022-01-17,18822601,BRK008,Sold
SALE1250,CUST1250,PROJ009,009-D-119,2022-01-21,16540593,BRK005,Sold
SALE1251,CUST1251,PROJ008,008-D-123,2022-01-23,29105351,BRK001,Sold
SALE1252,CUST1252,PROJ009,009-A-135,2022-01-24,13420762,BRK002,Sold
SALE1253,CUST1253,PROJ009,009-A-115,2022-02-02,11840008,BRK005,Sold
SALE1254,CUST1254,PROJ008,008-A-139,2022-02-05,25974085,BRK012,Sold
SALE1255,CUST1255,PROJ009,009-B-106,2022-02-13,20679502,BRK007,Sold
SALE1256,CUST1256,PROJ008,008-B-115,2022-02-21,34306527,BRK007,Sold
SALE1257,CUST1257,PROJ008,008-A-137,2022-02-23,28360416,BRK004,Sold
SALE1258,CUST1258,PROJ008,008-C-123,2022-02-23,22168603,BRK010,Sold
SALE1259,CUST1259,PROJ008,008-B-103,2022-02-27,37198981,BRK005,Sold
SALE1260,CUST1260,PROJ008,008-D-153,2022-03-05,36820942,BRK009,Sold
SALE1261,CUST1261,PROJ008,008-C-138,2022-03-15,37925669,BRK014,Sold
SALE1262,CUST1262,PROJ008,008-B-141,2022-03-20,21668358,BRK008,Sold
SALE1263,CUST1263,PROJ009,009-C-116,2022-03-23,19039412,BRK002,Sold
SALE1264,CUST1264,PROJ008,008-C-105,2022-03-24,28744650,BRK012,Sold
SALE1265,CUST1265,PROJ008,008-B-105,2022-03-26,25249970,BRK002,Sold
SALE1266,CUST1266,PROJ008,008-B-110,2022-03-28,28206670,BRK012,Sold
SALE1267,CUST1267,PROJ008,008-A-118,2022-04-05,39954049,BRK002,Sold
